Institution,Data Source,Species,Total Length (cm),Fork Length (cm),Difference in Total & Fork Length (cm)
MLML,MLML CCFRP Trip,Black Rockfish,35,34,1
MLML,MLML CCFRP Trip,Vermilion Rockfish,43,42,1
MLML,MLML CCFRP Trip,Vermilion Rockfish,32,31,1
MLML,MLML CCFRP Trip,Vermilion Rockfish,44,43,1
MLML,MLML CCFRP Trip,Black Rockfish,40,39,1
MLML,MLML CCFRP Trip,Black Rockfish,34,33,1
MLML,MLML CCFRP Trip,Vermilion Rockfish,33,32,1
MLML,MLML CCFRP Trip,Vermilion Rockfish,45,44,1
MLML,MLML CCFRP Trip,Black Rockfish,36,35,1
MLML,MLML CCFRP Trip,Vermilion Rockfish,40,39,1
MLML,MLML CCFRP Trip,Vermilion Rockfish,42,41,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,25,24,1
MLML,MLML CCFRP Trip,Black Rockfish,38,37,1
MLML,MLML CCFRP Trip,Vermilion Rockfish,39,38,1
MLML,MLML CCFRP Trip,Vermilion Rockfish,41,40,1
MLML,MLML CCFRP Trip,Vermilion Rockfish,29,28,1
MLML,MLML CCFRP Trip,Vermilion Rockfish,46,45,1
MLML,MLML CCFRP Trip,Vermilion Rockfish,50,49,1
MLML,MLML CCFRP Trip,Vermilion Rockfish,38,37,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,31,30,1
MLML,MLML CCFRP Trip,Vermilion Rockfish,34,33,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,25,24,1
MLML,MLML CCFRP Trip,Vermilion Rockfish,41,40,1
MLML,MLML CCFRP Trip,Olive/Yellowtail Rockfish,29,28,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,29,28,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,31,30,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,25,24,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,33,32,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,27,26,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,31,30,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,34,33,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,20,19,1
MLML,MLML CCFRP Trip,Vermilion Rockfish,32,31,1
MLML,MLML CCFRP Trip,Vermilion Rockfish,43,42,1
MLML,MLML CCFRP Trip,Black Rockfish,36,35,1
MLML,MLML CCFRP Trip,Black Rockfish,37,36,1
MLML,MLML CCFRP Trip,Black Rockfish,37,36,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,28,27,1
MLML,MLML CCFRP Trip,Black Rockfish,37,36,1
MLML,MLML CCFRP Trip,Black Rockfish,36,35,1
MLML,MLML CCFRP Trip,Black Rockfish,37,36,1
MLML,MLML CCFRP Trip,Black Rockfish,34,33,1
MLML,MLML CCFRP Trip,Black Rockfish,31,30,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,27,26,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,25,24,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,32,31,1
MLML,MLML CCFRP Trip,Canary Rockfish,30,29,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,26,25,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,23,22,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,24,23,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,32,31,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,22,21,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,20,19,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,30,29,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,33,32,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,34,33,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,14,13,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,25,24,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,30,29,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,33,32,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,20,19,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,26,25,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,31,30,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,35,34,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,30,29,1
MLML,MLML CCFRP Trip,Blue/Deacon Rockfish,28,27,1
MLML,MLML NMFS Dissections,Blue/Deacon Rockfish,33,32,1
MLML,MLML NMFS Dissections,Blue/Deacon Rockfish,30,29,1
MLML,MLML NMFS Dissections,Black Rockfish,29,28,1
MLML,MLML NMFS Dissections,Blue/Deacon Rockfish,31,30,1
MLML,MLML NMFS Dissections,Blue/Deacon Rockfish,34,33,1
MLML,MLML NMFS Dissections,Vermilion Rockfish,50,49,1
MLML,MLML NMFS Dissections,Blue/Deacon Rockfish,23,22,1
MLML,MLML NMFS Dissections,Black Rockfish,37,36,1
MLML,MLML NMFS Dissections,Black Rockfish,29,28,1
MLML,MLML NMFS Dissections,Black Rockfish,34,33,1
MLML,MLML NMFS Dissections,Black Rockfish,25,24,1
MLML,MLML NMFS Dissections,Vermilion Rockfish,46,45,1
MLML,MLML NMFS Dissections,Black Rockfish,34,33,1
MLML,MLML NMFS Dissections,Black Rockfish,38,37,1
MLML,MLML NMFS Dissections,Blue/Deacon Rockfish,26,25,1
MLML,MLML NMFS Dissections,Black Rockfish,34,33,1
MLML,MLML NMFS Dissections,Blue/Deacon Rockfish,24,23,1
MLML,MLML NMFS Dissections,Vermilion Rockfish,33,32,1
MLML,MLML NMFS Dissections,Blue/Deacon Rockfish,25,24,1
MLML,MLML NMFS Dissections,Olive/Yellowtail Rockfish,29,28,1
MLML,MLML NMFS Dissections,Black Rockfish,37,36,1
MLML,MLML NMFS Dissections,Vermilion Rockfish,21,20,1
MLML,MLML NMFS Dissections,Black Rockfish,31,30,1
MLML,MLML NMFS Dissections,Black Rockfish,31,30,1
MLML,MLML NMFS Dissections,Black Rockfish,28,27,1
MLML,MLML NMFS Dissections,Blue/Deacon Rockfish,25,24,1
MLML,MLML NMFS Dissections,Lingcod,45,44,1
MLML,MLML NMFS Dissections,Rosy Rockfish,23,22,1
MLML,MLML NMFS Dissections,Olive/Yellowtail Rockfish,35,34,1
MLML,MLML NMFS Dissections,Rosy Rockfish,21,20,1
MLML,MLML NMFS Dissections,Kelp Greenling,38,37,1
MLML,MLML NMFS Dissections,Olive/Yellowtail Rockfish,36,35,1
MLML,MLML NMFS Dissections,Olive/Yellowtail Rockfish,33,32,1
MLML,MLML NMFS Dissections,Olive/Yellowtail Rockfish,28,27,1
MLML,MLML NMFS Dissections,Olive/Yellowtail Rockfish,35,34,1
MLML,MLML NMFS Dissections,Blue/Deacon Rockfish,23,22,1
MLML,MLML NMFS Dissections,Olive/Yellowtail Rockfish,32,31,1
MLML,MLML NMFS Dissections,Blue/Deacon Rockfish,36,35,1
MLML,MLML NMFS Dissections,Olive/Yellowtail Rockfish,34,33,1
MLML,MLML NMFS Dissections,Lingcod,63,62,1
MLML,MLML NMFS Dissections,Blue/Deacon Rockfish,23,22,1
MLML,Brooks Canary Project,Canary Rockfish,34,33,1
MLML,Brooks Canary Project,Canary Rockfish,40,39,1
MLML,Brooks Canary Project,Canary Rockfish,32,31,1
MLML,Brooks Canary Project,Canary Rockfish,40,39,1
MLML,Brooks Canary Project,Canary Rockfish,36,35,1
MLML,Brooks Canary Project,Canary Rockfish,34,33,1
MLML,Brooks Canary Project,Canary Rockfish,27,26,1
MLML,Brooks Canary Project,Canary Rockfish,37,36,1
MLML,Brooks Canary Project,Canary Rockfish,49,48,1
MLML,Brooks Canary Project,Canary Rockfish,51,50,1
MLML,Brooks Canary Project,Canary Rockfish,49,48,1
MLML,Brooks Canary Project,Canary Rockfish,57,56,1
MLML,Brooks Canary Project,Canary Rockfish,56,55,1
MLML,Brooks Canary Project,Canary Rockfish,45,44,1
MLML,Brooks Canary Project,Canary Rockfish,45,44,1
MLML,Brooks Canary Project,Canary Rockfish,46,45,1
MLML,Brooks Canary Project,Canary Rockfish,44,43,1
MLML,Brooks Canary Project,Canary Rockfish,32,31,1
MLML,Brooks Canary Project,Canary Rockfish,28,27,1
MLML,Brooks Canary Project,Canary Rockfish,32,31,1
MLML,Brooks Canary Project,Canary Rockfish,29,28,1
MLML,Brooks Canary Project,Canary Rockfish,35,34,1
MLML,Brooks Canary Project,Canary Rockfish,34,33,1
MLML,Brooks Canary Project,Canary Rockfish,32,31,1
MLML,Brooks Canary Project,Canary Rockfish,36,35,1
MLML,Brooks Canary Project,Canary Rockfish,34,33,1
MLML,Brooks Canary Project,Canary Rockfish,23,22,1
MLML,Brooks Canary Project,Canary Rockfish,25,24,1
MLML,Brooks Canary Project,Canary Rockfish,27,26,1
MLML,Brooks Canary Project,Canary Rockfish,33,32,1
MLML,Brooks Canary Project,Canary Rockfish,32,31,1
MLML,Brooks Canary Project,Canary Rockfish,25,24,1
MLML,Brooks Canary Project,Canary Rockfish,25,24,1
MLML,Brooks Canary Project,Canary Rockfish,24,23,1
MLML,Brooks Canary Project,Canary Rockfish,54,53,1
MLML,Brooks Canary Project,Canary Rockfish,47,46,1
MLML,Brooks Canary Project,Canary Rockfish,25,24,1
MLML,Brooks Canary Project,Canary Rockfish,30,29,1
MLML,Brooks Canary Project,Canary Rockfish,39,38,1
MLML,Brooks Canary Project,Canary Rockfish,28,27,1
MLML,Brooks Canary Project,Canary Rockfish,34,33,1
MLML,Brooks Canary Project,Canary Rockfish,22,21,1
MLML,Brooks Canary Project,Canary Rockfish,28,27,1
MLML,Brooks Canary Project,Canary Rockfish,38,37,1
MLML,Brooks Canary Project,Canary Rockfish,36,35,1
MLML,Brooks Canary Project,Canary Rockfish,35,34,1
MLML,Brooks Canary Project,Canary Rockfish,33,32,1
MLML,Brooks Canary Project,Canary Rockfish,32,31,1
MLML,Brooks Canary Project,Canary Rockfish,28,27,1
MLML,Brooks Canary Project,Canary Rockfish,28,27,1
MLML,Brooks Canary Project,Canary Rockfish,28,27,1
MLML,Brooks Canary Project,Canary Rockfish,28,27,1
MLML,Brooks Canary Project,Canary Rockfish,33,32,1
MLML,Brooks Canary Project,Canary Rockfish,31,30,1
MLML,Brooks Canary Project,Canary Rockfish,32,31,1
MLML,Brooks Canary Project,Canary Rockfish,32,31,1
MLML,Brooks Canary Project,Canary Rockfish,50,49,1
MLML,Brooks Canary Project,Canary Rockfish,55,54,1
MLML,Brooks Canary Project,Canary Rockfish,42,41,1
MLML,Brooks Canary Project,Canary Rockfish,43,42,1
MLML,Brooks Canary Project,Canary Rockfish,45,44,1
MLML,Brooks Canary Project,Canary Rockfish,46,45,1
MLML,Brooks Canary Project,Canary Rockfish,51,50,1
MLML,Brooks Canary Project,Canary Rockfish,28,27,1
MLML,Brooks Canary Project,Canary Rockfish,24,23,1
MLML,Brooks Canary Project,Canary Rockfish,32,31,1
MLML,Brooks Canary Project,Canary Rockfish,31,30,1
MLML,Brooks Canary Project,Canary Rockfish,27,26,1
MLML,Brooks Canary Project,Canary Rockfish,36,35,1
MLML,Brooks Canary Project,Canary Rockfish,35,34,1
MLML,Brooks Canary Project,Canary Rockfish,27,26,1
MLML,Brooks Canary Project,Canary Rockfish,31,30,1
MLML,Brooks Canary Project,Canary Rockfish,31,30,1
MLML,Brooks Canary Project,Canary Rockfish,29,28,1
MLML,Brooks Canary Project,Canary Rockfish,30,29,1
MLML,Brooks Canary Project,Canary Rockfish,32,31,1
MLML,Brooks Canary Project,Canary Rockfish,32,31,1
MLML,Brooks Canary Project,Canary Rockfish,30,29,1
MLML,Brooks Canary Project,Canary Rockfish,29,28,1
MLML,Brooks Canary Project,Canary Rockfish,27,26,1
MLML,Brooks Canary Project,Canary Rockfish,31,30,1
MLML,Brooks Canary Project,Canary Rockfish,28,27,1
MLML,Brooks Canary Project,Canary Rockfish,52,51,1
MLML,Brooks Canary Project,Canary Rockfish,48,47,1
MLML,Brooks Canary Project,Canary Rockfish,45,44,1
MLML,Brooks Canary Project,Canary Rockfish,31,30,1
MLML,Brooks Canary Project,Canary Rockfish,38,37,1
MLML,Brooks Canary Project,Canary Rockfish,38,37,1
MLML,Brooks Canary Project,Canary Rockfish,36,35,1
MLML,Brooks Canary Project,Canary Rockfish,40,39,1
MLML,Brooks Canary Project,Canary Rockfish,34,33,1
MLML,Brooks Canary Project,Canary Rockfish,24,23,1
MLML,Brooks Canary Project,Canary Rockfish,33,32,1
MLML,Brooks Canary Project,Canary Rockfish,34,33,1
MLML,Brooks Canary Project,Canary Rockfish,36,35,1
MLML,Brooks Canary Project,Canary Rockfish,36,35,1
MLML,Brooks Canary Project,Canary Rockfish,34,33,1
MLML,Brooks Canary Project,Canary Rockfish,27,26,1
MLML,Brooks Canary Project,Canary Rockfish,34,33,1
MLML,Brooks Canary Project,Canary Rockfish,33,32,1
MLML,Brooks Canary Project,Canary Rockfish,27,26,1
MLML,Brooks Canary Project,Canary Rockfish,29,28,1
MLML,Brooks Canary Project,Canary Rockfish,31,30,1
MLML,Brooks Canary Project,Canary Rockfish,30,29,1
MLML,Brooks Canary Project,Canary Rockfish,33,32,1
MLML,Brooks Canary Project,Canary Rockfish,25,24,1
MLML,Brooks Canary Project,Canary Rockfish,35,34,1
MLML,Brooks Canary Project,Canary Rockfish,28,27,1
MLML,Brooks Canary Project,Canary Rockfish,34,33,1
MLML,Brooks Canary Project,Canary Rockfish,29,28,1
MLML,Brooks Canary Project,Canary Rockfish,26,25,1
MLML,Brooks Canary Project,Canary Rockfish,28,27,1
MLML,Brooks Canary Project,Canary Rockfish,34,33,1
MLML,Brooks Canary Project,Canary Rockfish,33,32,1
MLML,Brooks Canary Project,Canary Rockfish,36,35,1
MLML,Brooks Canary Project,Canary Rockfish,28,27,1
MLML,Brooks Canary Project,Canary Rockfish,30,29,1
MLML,Brooks Canary Project,Canary Rockfish,36,35,1
MLML,Brooks Canary Project,Canary Rockfish,27,26,1
MLML,Brooks Canary Project,Canary Rockfish,28,27,1
MLML,Brooks Canary Project,Canary Rockfish,32,31,1
MLML,Brooks Canary Project,Canary Rockfish,24,23,1
MLML,Brooks Canary Project,Canary Rockfish,27,26,1
MLML,Brooks Canary Project,Canary Rockfish,30,29,1
MLML,Brooks Canary Project,Canary Rockfish,23,22,1
MLML,Brooks Canary Project,Canary Rockfish,31,30,1
MLML,Brooks Canary Project,Canary Rockfish,33,32,1
MLML,Brooks Canary Project,Canary Rockfish,25,24,1
MLML,Brooks Canary Project,Canary Rockfish,31,30,1
MLML,Brooks Canary Project,Canary Rockfish,36,35,1
MLML,Brooks Canary Project,Canary Rockfish,34,33,1
MLML,Brooks Canary Project,Canary Rockfish,32,31,1
MLML,Brooks Canary Project,Canary Rockfish,32,31,1
MLML,Brooks Canary Project,Canary Rockfish,32,31,1
MLML,Brooks Canary Project,Canary Rockfish,33,32,1
MLML,Brooks Canary Project,Canary Rockfish,30,29,1
MLML,Brooks Canary Project,Canary Rockfish,33,32,1
MLML,Brooks Canary Project,Canary Rockfish,25,24,1
MLML,Brooks Canary Project,Canary Rockfish,30,29,1
MLML,Brooks Canary Project,Canary Rockfish,31,30,1
MLML,Brooks Canary Project,Canary Rockfish,33,32,1
MLML,Brooks Canary Project,Canary Rockfish,36,35,1
MLML,Brooks Canary Project,Canary Rockfish,30,29,1
MLML,Brooks Canary Project,Canary Rockfish,43,42,1
MLML,Brooks Canary Project,Canary Rockfish,31,30,1
MLML,Brooks Canary Project,Canary Rockfish,20,19,1
MLML,Brooks Canary Project,Canary Rockfish,33,32,1
MLML,Brooks Canary Project,Canary Rockfish,31,30,1
MLML,Brooks Canary Project,Canary Rockfish,22,21,1
MLML,Brooks Canary Project,Canary Rockfish,37,36,1
MLML,Brooks Canary Project,Canary Rockfish,36,35,1
MLML,Brooks Canary Project,Canary Rockfish,35,34,1
MLML,Brooks Canary Project,Canary Rockfish,35,34,1
MLML,Brooks Canary Project,Canary Rockfish,29,28,1
MLML,Brooks Canary Project,Canary Rockfish,31,30,1
MLML,Brooks Canary Project,Canary Rockfish,33,32,1
MLML,Brooks Canary Project,Canary Rockfish,34,33,1
MLML,Brooks Canary Project,Canary Rockfish,32,31,1
MLML,Brooks Canary Project,Canary Rockfish,36,35,1
MLML,Brooks Canary Project,Canary Rockfish,25,24,1
MLML,Brooks Canary Project,Canary Rockfish,35,34,1
MLML,Brooks Canary Project,Canary Rockfish,35,34,1
MLML,Brooks Canary Project,Canary Rockfish,33,32,1
MLML,Brooks Canary Project,Canary Rockfish,36,35,1
MLML,Brooks Canary Project,Canary Rockfish,31,30,1
MLML,Brooks Canary Project,Canary Rockfish,25,24,1
MLML,Brooks Canary Project,Canary Rockfish,16,15,1
MLML,Brooks Canary Project,Canary Rockfish,30,29,1
MLML,Brooks Canary Project,Canary Rockfish,23,22,1
MLML,Brooks Canary Project,Canary Rockfish,28,27,1
MLML,Brooks Canary Project,Canary Rockfish,36,35,1
MLML,Brooks Canary Project,Canary Rockfish,40,39,1
MLML,Brooks Canary Project,Canary Rockfish,36,35,1
MLML,Brooks Canary Project,Canary Rockfish,31,30,1
MLML,Brooks Canary Project,Canary Rockfish,37,36,1
MLML,Brooks Canary Project,Canary Rockfish,43,42,1
MLML,Brooks Canary Project,Canary Rockfish,37,36,1
MLML,Brooks Canary Project,Canary Rockfish,28,27,1
MLML,Brooks Canary Project,Canary Rockfish,37,36,1
MLML,Brooks Canary Project,Canary Rockfish,35,34,1
MLML,Brooks Canary Project,Canary Rockfish,37,36,1
MLML,Brooks Canary Project,Canary Rockfish,29,28,1
MLML,Brooks Canary Project,Canary Rockfish,27,26,1
MLML,Brooks Canary Project,Canary Rockfish,36,35,1
MLML,Brooks Canary Project,Canary Rockfish,37,36,1
MLML,Brooks Canary Project,Canary Rockfish,35,34,1
MLML,Brooks Canary Project,Canary Rockfish,31,30,1
MLML,Brooks Canary Project,Canary Rockfish,38,37,1
MLML,Brooks Canary Project,Canary Rockfish,32,31,1
MLML,Brooks Canary Project,Canary Rockfish,37,36,1
MLML,Brooks Canary Project,Canary Rockfish,32,31,1
MLML,Brooks Canary Project,Canary Rockfish,30,29,1
MLML,Brooks Canary Project,Canary Rockfish,34,33,1
MLML,Brooks Canary Project,Canary Rockfish,39,38,1
MLML,Brooks Canary Project,Canary Rockfish,33,32,1
MLML,Brooks Canary Project,Canary Rockfish,36,35,1
MLML,Brooks Canary Project,Canary Rockfish,33,32,1
MLML,Brooks Canary Project,Canary Rockfish,34,33,1
MLML,Brooks Canary Project,Canary Rockfish,30,29,1
MLML,Brooks Canary Project,Canary Rockfish,36,35,1
MLML,Brooks Canary Project,Canary Rockfish,37,36,1
MLML,Brooks Canary Project,Canary Rockfish,34,33,1
MLML,Brooks Canary Project,Canary Rockfish,38,37,1
MLML,Brooks Canary Project,Canary Rockfish,38,37,1
MLML,Brooks Canary Project,Canary Rockfish,22,21,1
MLML,Brooks Canary Project,Canary Rockfish,34,33,1
MLML,Brooks Canary Project,Canary Rockfish,33,32,1
MLML,Brooks Canary Project,Canary Rockfish,44,43,1
MLML,Brooks Canary Project,Canary Rockfish,38,37,1
MLML,Brooks Canary Project,Canary Rockfish,40,39,1
MLML,Brooks Canary Project,Canary Rockfish,42,41,1
MLML,Brooks Canary Project,Canary Rockfish,42,41,1
MLML,Brooks Canary Project,Canary Rockfish,35,34,1
MLML,Brooks Canary Project,Canary Rockfish,42,41,1
MLML,Brooks Canary Project,Canary Rockfish,40,39,1
MLML,Brooks Canary Project,Canary Rockfish,41,40,1
MLML,Brooks Canary Project,Canary Rockfish,34,33,1
MLML,Brooks Canary Project,Canary Rockfish,32,31,1
MLML,Brooks Canary Project,Canary Rockfish,34,33,1
MLML,Brooks Canary Project,Canary Rockfish,28,27,1
MLML,Brooks Canary Project,Canary Rockfish,29,28,1
MLML,Brooks Canary Project,Canary Rockfish,40,39,1
MLML,Brooks Canary Project,Canary Rockfish,39,38,1
MLML,Brooks Canary Project,Canary Rockfish,39,38,1
MLML,Brooks Canary Project,Canary Rockfish,35,34,1
MLML,Brooks Canary Project,Canary Rockfish,31,30,1
MLML,Brooks Canary Project,Canary Rockfish,28,27,1
MLML,Brooks Canary Project,Canary Rockfish,37,36,1
MLML,Brooks Canary Project,Canary Rockfish,35,34,1
MLML,Brooks Canary Project,Canary Rockfish,31,30,1
MLML,Brooks Canary Project,Canary Rockfish,35,34,1
MLML,Brooks Canary Project,Canary Rockfish,45,44,1
MLML,Brooks Canary Project,Canary Rockfish,41,40,1
MLML,Brooks Canary Project,Canary Rockfish,32,31,1
MLML,Brooks Canary Project,Canary Rockfish,41,40,1
MLML,Brooks Canary Project,Canary Rockfish,42,41,1
MLML,Brooks Canary Project,Canary Rockfish,38,37,1
MLML,Brooks Canary Project,Canary Rockfish,38,37,1
MLML,Brooks Canary Project,Canary Rockfish,34,33,1
MLML,Brooks Canary Project,Canary Rockfish,39,38,1
MLML,Brooks Canary Project,Canary Rockfish,30,29,1
MLML,Brooks Canary Project,Canary Rockfish,29,28,1
MLML,Brooks Canary Project,Canary Rockfish,29,28,1
MLML,Brooks Canary Project,Canary Rockfish,34,33,1
MLML,Brooks Canary Project,Canary Rockfish,36,35,1
MLML,Brooks Canary Project,Canary Rockfish,26,25,1
MLML,Brooks Canary Project,Canary Rockfish,24,23,1
MLML,Brooks Canary Project,Canary Rockfish,24,23,1
MLML,Brooks Canary Project,Canary Rockfish,31,30,1
MLML,Brooks Canary Project,Canary Rockfish,27,26,1
MLML,Brooks Canary Project,Canary Rockfish,30,29,1
MLML,Brooks Canary Project,Canary Rockfish,35,34,1
MLML,Brooks Canary Project,Canary Rockfish,31,30,1
MLML,Brooks Canary Project,Canary Rockfish,34,33,1
MLML,Brooks Canary Project,Canary Rockfish,30,29,1
MLML,Brooks Canary Project,Canary Rockfish,32,31,1
MLML,Brooks Canary Project,Canary Rockfish,35,34,1
MLML,Brooks Canary Project,Canary Rockfish,28,27,1
MLML,Brooks Canary Project,Canary Rockfish,30,29,1
MLML,Brooks Canary Project,Canary Rockfish,32,31,1
MLML,Brooks Canary Project,Canary Rockfish,31,30,1
MLML,Brooks Canary Project,Canary Rockfish,29,28,1
MLML,Brooks Canary Project,Canary Rockfish,31,30,1
MLML,Brooks Canary Project,Canary Rockfish,49,48,1
MLML,Brooks Canary Project,Canary Rockfish,50,49,1
MLML,Brooks Canary Project,Canary Rockfish,33,32,1
MLML,Brooks Canary Project,Canary Rockfish,27,26,1
MLML,Brooks Canary Project,Canary Rockfish,33,32,1
MLML,Brooks Canary Project,Canary Rockfish,39,38,1
MLML,Brooks Canary Project,Canary Rockfish,29,28,1
MLML,Brooks Canary Project,Canary Rockfish,29,28,1
MLML,Brooks Canary Project,Canary Rockfish,31,30,1
MLML,Brooks Canary Project,Canary Rockfish,27,26,1
MLML,Brooks Canary Project,Canary Rockfish,34,33,1
MLML,Brooks Canary Project,Canary Rockfish,35,34,1
MLML,Brooks Canary Project,Canary Rockfish,36,35,1
MLML,Brooks Canary Project,Canary Rockfish,38,37,1
MLML,Brooks Canary Project,Canary Rockfish,39,38,1
MLML,Brooks Canary Project,Canary Rockfish,33,32,1
MLML,Brooks Canary Project,Canary Rockfish,39,38,1
MLML,Brooks Canary Project,Canary Rockfish,39,38,1
MLML,Brooks Canary Project,Canary Rockfish,42,41,1
MLML,Brooks Canary Project,Canary Rockfish,44,43,1
MLML,Brooks Canary Project,Canary Rockfish,41,40,1
MLML,Brooks Canary Project,Canary Rockfish,40,39,1
MLML,Brooks Canary Project,Canary Rockfish,40,39,1
MLML,Brooks Canary Project,Canary Rockfish,42,41,1
MLML,Brooks Canary Project,Canary Rockfish,41,40,1
MLML,Brooks Canary Project,Canary Rockfish,45,44,1
MLML,Brooks Canary Project,Canary Rockfish,37,36,1
MLML,Brooks Canary Project,Canary Rockfish,34,33,1
MLML,Brooks Canary Project,Canary Rockfish,42,41,1
MLML,Brooks Canary Project,Canary Rockfish,37,36,1
MLML,Brooks Canary Project,Canary Rockfish,41,40,1
MLML,Brooks Canary Project,Canary Rockfish,38,37,1
MLML,Brooks Canary Project,Canary Rockfish,37,36,1
MLML,Brooks Canary Project,Canary Rockfish,31,30,1
MLML,Brooks Canary Project,Canary Rockfish,26,25,1
MLML,Brooks Canary Project,Canary Rockfish,31,30,1
MLML,Brooks Canary Project,Canary Rockfish,33,32,1
MLML,Brooks Canary Project,Canary Rockfish,31,30,1
MLML,Brooks Canary Project,Canary Rockfish,32,31,1
MLML,Brooks Canary Project,Canary Rockfish,32,31,1
MLML,Brooks Canary Project,Canary Rockfish,29,28,1
MLML,Brooks Canary Project,Canary Rockfish,37,36,1
MLML,Brooks Canary Project,Canary Rockfish,37,36,1
MLML,Brooks Canary Project,Canary Rockfish,40,39,1
MLML,Brooks Canary Project,Canary Rockfish,44,43,1
MLML,Brooks Canary Project,Canary Rockfish,42,41,1
MLML,Brooks Canary Project,Canary Rockfish,37,36,1
MLML,Brooks Canary Project,Canary Rockfish,42,41,1
MLML,Brooks Canary Project,Canary Rockfish,42,41,1
MLML,Brooks Canary Project,Canary Rockfish,41,40,1
MLML,Brooks Canary Project,Canary Rockfish,39,38,1
MLML,Brooks Canary Project,Canary Rockfish,23,22,1
MLML,Brooks Canary Project,Canary Rockfish,25,24,1
MLML,Brooks Canary Project,Canary Rockfish,39,38,1
MLML,Brooks Canary Project,Canary Rockfish,41,40,1
MLML,Brooks Canary Project,Canary Rockfish,47,46,1
MLML,Brooks Canary Project,Canary Rockfish,44,43,1
MLML,Brooks Canary Project,Canary Rockfish,43,42,1
MLML,Brooks Canary Project,Canary Rockfish,44,43,1
MLML,Brooks Canary Project,Canary Rockfish,21,20,1
MLML,Brooks Canary Project,Canary Rockfish,26,25,1
MLML,Brooks Canary Project,Canary Rockfish,32,31,1
MLML,Brooks Canary Project,Canary Rockfish,23,22,1
MLML,Brooks Canary Project,Canary Rockfish,27,26,1
MLML,Brooks Canary Project,Canary Rockfish,21,20,1
MLML,Brooks Canary Project,Canary Rockfish,22,21,1
MLML,Brooks Canary Project,Canary Rockfish,29,28,1
MLML,Brooks Canary Project,Canary Rockfish,33,32,1
MLML,Brooks Canary Project,Canary Rockfish,32,31,1
MLML,Brooks Canary Project,Canary Rockfish,25,24,1
MLML,Brooks Canary Project,Canary Rockfish,20,19,1
MLML,Brooks Canary Project,Canary Rockfish,24,23,1
MLML,Brooks Canary Project,Canary Rockfish,35,34,1
MLML,Brooks Canary Project,Canary Rockfish,27,26,1
MLML,Brooks Canary Project,Canary Rockfish,23,22,1
MLML,Brooks Canary Project,Canary Rockfish,21,20,1
MLML,Brooks Canary Project,Canary Rockfish,20,19,1
MLML,Brooks Canary Project,Canary Rockfish,22,21,1
MLML,Brooks Canary Project,Canary Rockfish,20,19,1
MLML,Brooks Canary Project,Canary Rockfish,20,19,1
MLML,Brooks Canary Project,Canary Rockfish,32,31,1
MLML,Brooks Canary Project,Canary Rockfish,28,27,1
MLML,Brooks Canary Project,Canary Rockfish,29,28,1
MLML,Brooks Canary Project,Canary Rockfish,33,32,1
MLML,Brooks Canary Project,Canary Rockfish,33,32,1
MLML,Brooks Canary Project,Canary Rockfish,38,37,1
Cal Poly,Cal Poly NMFS Dissection,Black rockfish,33,32,1
Cal Poly,Cal Poly NMFS Dissection,Black rockfish,37,36,1
Cal Poly,Cal Poly NMFS Dissection,Olive/Yellowtail Rockfish,21,20,1
Cal Poly,Cal Poly NMFS Dissection,Black rockfish,36,35,1
Cal Poly,Cal Poly NMFS Dissection,Olive/Yellowtail Rockfish,32,31,1
